slug,url
valentine-baudouin,https://signal.nfx.com/investors/valentine-baudouin
valeri-petrov,https://signal.nfx.com/investors/valeri-petrov
valerie-bertele,https://signal.nfx.com/investors/valerie-bertele
valerie-christy,https://signal.nfx.com/investors/valerie-christy
valerie-osband,https://signal.nfx.com/investors/valerie-osband
valery-krasovsky,https://signal.nfx.com/investors/valery-krasovsky
valery-wang,https://signal.nfx.com/investors/valery-wang
vanessa-huang,https://signal.nfx.com/investors/vanessa-huang
vanessa-indriolo-vreeland,https://signal.nfx.com/investors/vanessa-indriolo-vreeland
vanessa-kahkesh,https://signal.nfx.com/investors/vanessa-kahkesh
vanessa-lee,https://signal.nfx.com/investors/vanessa-lee
vanessa-viana,https://signal.nfx.com/investors/vanessa-viana
vangelis-andrikopoulos_1,https://signal.nfx.com/investors/vangelis-andrikopoulos_1
varsha-tagare,https://signal.nfx.com/investors/varsha-tagare
varun-malhotra,https://signal.nfx.com/investors/varun-malhotra
varun-reddy,https://signal.nfx.com/investors/varun-reddy
venkat-bussa,https://signal.nfx.com/investors/venkat-bussa
venus-choi,https://signal.nfx.com/investors/venus-choi
venus-williams,https://signal.nfx.com/investors/venus-williams
vera-elizabeth-b,https://signal.nfx.com/investors/vera-elizabeth-b
veronica-korzh,https://signal.nfx.com/investors/veronica-korzh
veronica-wu,https://signal.nfx.com/investors/veronica-wu
veronika-kapustina,https://signal.nfx.com/investors/veronika-kapustina
veronique-hordemann,https://signal.nfx.com/investors/veronique-hordemann
vianney-barre,https://signal.nfx.com/investors/vianney-barre
vic-singh,https://signal.nfx.com/investors/vic-singh
vica-manos,https://signal.nfx.com/investors/vica-manos
vickrum-nabar,https://signal.nfx.com/investors/vickrum-nabar
victoire-de-lavigne,https://signal.nfx.com/investors/victoire-de-lavigne
victor-cardoner,https://signal.nfx.com/investors/victor-cardoner
victor-drault,https://signal.nfx.com/investors/victor-drault
victor-ly,https://signal.nfx.com/investors/victor-ly
victor-navarro,https://signal.nfx.com/investors/victor-navarro
victor-noguera,https://signal.nfx.com/investors/victor-noguera
victor-ramos,https://signal.nfx.com/investors/victor-ramos
victor-scutaru,https://signal.nfx.com/investors/victor-scutaru
victor-siu,https://signal.nfx.com/investors/victor-siu
victor-trevino,https://signal.nfx.com/investors/victor-trevino
victoria-beasley,https://signal.nfx.com/investors/victoria-beasley
victoria-cheng,https://signal.nfx.com/investors/victoria-cheng
victoria-drabkin,https://signal.nfx.com/investors/victoria-drabkin
victoria-fram,https://signal.nfx.com/investors/victoria-fram
victoria-grace,https://signal.nfx.com/investors/victoria-grace
victoria-khanna,https://signal.nfx.com/investors/victoria-khanna
victoria-martell,https://signal.nfx.com/investors/victoria-martell
victoria-scotoni,https://signal.nfx.com/investors/victoria-scotoni
victoria-treyger,https://signal.nfx.com/investors/victoria-treyger
victoria-van-lennep,https://signal.nfx.com/investors/victoria-van-lennep
victoria-yuan,https://signal.nfx.com/investors/victoria-yuan
vida-asiegbu,https://signal.nfx.com/investors/vida-asiegbu
vijay-karumathil,https://signal.nfx.com/investors/vijay-karumathil
vijay-rajendran,https://signal.nfx.com/investors/vijay-rajendran
vikram-somasundaram,https://signal.nfx.com/investors/vikram-somasundaram
viktor-tsjebanov,https://signal.nfx.com/investors/viktor-tsjebanov
ville-vesterinen,https://signal.nfx.com/investors/ville-vesterinen
vinay-menda_1,https://signal.nfx.com/investors/vinay-menda_1
vinay-singh,https://signal.nfx.com/investors/vinay-singh
vincent-cheung,https://signal.nfx.com/investors/vincent-cheung
vincent-molinari,https://signal.nfx.com/investors/vincent-molinari
vincent-pineau,https://signal.nfx.com/investors/vincent-pineau
vincent-zirah,https://signal.nfx.com/investors/vincent-zirah
vincenzo-salina-amorini,https://signal.nfx.com/investors/vincenzo-salina-amorini
vineet-buch,https://signal.nfx.com/investors/vineet-buch
vineet-jain_1,https://signal.nfx.com/investors/vineet-jain_1
vinicius-m-de-carvalho_1,https://signal.nfx.com/investors/vinicius-m-de-carvalho_1
vinod-k,https://signal.nfx.com/investors/vinod-k
vinod-khosla,https://signal.nfx.com/investors/vinod-khosla
vinoth-jayakumar,https://signal.nfx.com/investors/vinoth-jayakumar
viraj-parmar,https://signal.nfx.com/investors/viraj-parmar
viren-mohindra,https://signal.nfx.com/investors/viren-mohindra
vish-shastry,https://signal.nfx.com/investors/vish-shastry
vishal-kankani,https://signal.nfx.com/investors/vishal-kankani
vitor-kurttz,https://signal.nfx.com/investors/vitor-kurttz
vitor-lourenco,https://signal.nfx.com/investors/vitor-lourenco
vitor-tojar,https://signal.nfx.com/investors/vitor-tojar
vitorio-canozzi,https://signal.nfx.com/investors/vitorio-canozzi
vittorio-noury,https://signal.nfx.com/investors/vittorio-noury
viva-hyatt,https://signal.nfx.com/investors/viva-hyatt
vivek-krishnamurthy,https://signal.nfx.com/investors/vivek-krishnamurthy
vivek-patel,https://signal.nfx.com/investors/vivek-patel
viviane-moreau,https://signal.nfx.com/investors/viviane-moreau
viviane-radiuk,https://signal.nfx.com/investors/viviane-radiuk
vlad-besprozvany,https://signal.nfx.com/investors/vlad-besprozvany
vlad-lata,https://signal.nfx.com/investors/vlad-lata
vladimir-gidirim_1,https://signal.nfx.com/investors/vladimir-gidirim_1
volodymyr-chyrva,https://signal.nfx.com/investors/volodymyr-chyrva
vorawan-wangpanitkul,https://signal.nfx.com/investors/vorawan-wangpanitkul
vuk-djukic,https://signal.nfx.com/investors/vuk-djukic
vyacheslav-davidenko,https://signal.nfx.com/investors/vyacheslav-davidenko
w-thomas-smith-jr,https://signal.nfx.com/investors/w-thomas-smith-jr
wa-il-ashshowwaf_1,https://signal.nfx.com/investors/wa-il-ashshowwaf_1
wagner-ruiz,https://signal.nfx.com/investors/wagner-ruiz
wal-van-lierop,https://signal.nfx.com/investors/wal-van-lierop
walid-abboud,https://signal.nfx.com/investors/walid-abboud
walter-yarbrough,https://signal.nfx.com/investors/walter-yarbrough
wanjin-park,https://signal.nfx.com/investors/wanjin-park
wanmeng-zhang,https://signal.nfx.com/investors/wanmeng-zhang
warren-lorenz,https://signal.nfx.com/investors/warren-lorenz
warren-shawn-carbonell,https://signal.nfx.com/investors/warren-shawn-carbonell
waseem-daher,https://signal.nfx.com/investors/waseem-daher
wayne-lim,https://signal.nfx.com/investors/wayne-lim
wayne-zhu,https://signal.nfx.com/investors/wayne-zhu
waynn-lue,https://signal.nfx.com/investors/waynn-lue
wei-guo,https://signal.nfx.com/investors/wei-guo
wei-hopeman,https://signal.nfx.com/investors/wei-hopeman
wei-ling-low,https://signal.nfx.com/investors/wei-ling-low
weili-wang,https://signal.nfx.com/investors/weili-wang
weiying-ding,https://signal.nfx.com/investors/weiying-ding
wen-kang-wong,https://signal.nfx.com/investors/wen-kang-wong
wen-loong-lau,https://signal.nfx.com/investors/wen-loong-lau
wendell-keuneman,https://signal.nfx.com/investors/wendell-keuneman
wendy-diamond,https://signal.nfx.com/investors/wendy-diamond
wendy-leong,https://signal.nfx.com/investors/wendy-leong
wendy-qian,https://signal.nfx.com/investors/wendy-qian
wes-barton,https://signal.nfx.com/investors/wes-barton
wes-levitt,https://signal.nfx.com/investors/wes-levitt
wes-selke,https://signal.nfx.com/investors/wes-selke
wes-tang-wymer,https://signal.nfx.com/investors/wes-tang-wymer
wesley-garrett,https://signal.nfx.com/investors/wesley-garrett
wesley-tan,https://signal.nfx.com/investors/wesley-tan
wesley-tillu,https://signal.nfx.com/investors/wesley-tillu
whit-walker,https://signal.nfx.com/investors/whit-walker
wilber-palenque,https://signal.nfx.com/investors/wilber-palenque
will-anderson,https://signal.nfx.com/investors/will-anderson
will-brooks,https://signal.nfx.com/investors/will-brooks
will-bumpus,https://signal.nfx.com/investors/will-bumpus
will-cozean,https://signal.nfx.com/investors/will-cozean
will-cunningham,https://signal.nfx.com/investors/will-cunningham
will-graylin,https://signal.nfx.com/investors/will-graylin
will-lipscomb,https://signal.nfx.com/investors/will-lipscomb
will-martin,https://signal.nfx.com/investors/will-martin
will-neale,https://signal.nfx.com/investors/will-neale
will-oberndorf,https://signal.nfx.com/investors/will-oberndorf
will-ongkowidjaja,https://signal.nfx.com/investors/will-ongkowidjaja
will-thomsen,https://signal.nfx.com/investors/will-thomsen
will-walker,https://signal.nfx.com/investors/will-walker
willemijn-verloop,https://signal.nfx.com/investors/willemijn-verloop
william-allen,https://signal.nfx.com/investors/william-allen
william-bitsky,https://signal.nfx.com/investors/william-bitsky
william-bozzella,https://signal.nfx.com/investors/william-bozzella
william-chu,https://signal.nfx.com/investors/william-chu
william-docherty,https://signal.nfx.com/investors/william-docherty
william-goulding,https://signal.nfx.com/investors/william-goulding
william-hockey,https://signal.nfx.com/investors/william-hockey
william-hurley-whurley,https://signal.nfx.com/investors/william-hurley-whurley
william-j-lloyd-jr,https://signal.nfx.com/investors/william-j-lloyd-jr
william-lane_1,https://signal.nfx.com/investors/william-lane_1
william-levy,https://signal.nfx.com/investors/william-levy
william-mcquillan,https://signal.nfx.com/investors/william-mcquillan
william-penglan-zhao,https://signal.nfx.com/investors/william-penglan-zhao
william-ribeiro,https://signal.nfx.com/investors/william-ribeiro
william-winkenwerder,https://signal.nfx.com/investors/william-winkenwerder
wilson-chockley,https://signal.nfx.com/investors/wilson-chockley
wilson-kyi,https://signal.nfx.com/investors/wilson-kyi
wim-derkinderen,https://signal.nfx.com/investors/wim-derkinderen
wojciech-kostrzewa,https://signal.nfx.com/investors/wojciech-kostrzewa
wonchang-choi,https://signal.nfx.com/investors/wonchang-choi
wyatt-khosrowshahi,https://signal.nfx.com/investors/wyatt-khosrowshahi
wyatt-powers,https://signal.nfx.com/investors/wyatt-powers
xavier-ballester,https://signal.nfx.com/investors/xavier-ballester
xavier-gasquez-rutes,https://signal.nfx.com/investors/xavier-gasquez-rutes
xavier-peters,https://signal.nfx.com/investors/xavier-peters
xavier-ponce-de-leon,https://signal.nfx.com/investors/xavier-ponce-de-leon
xiao-feng,https://signal.nfx.com/investors/xiao-feng
xiaolai-li,https://signal.nfx.com/investors/xiaolai-li
xiaolei-cong,https://signal.nfx.com/investors/xiaolei-cong
xiaolong-hu,https://signal.nfx.com/investors/xiaolong-hu
xiaoping-bob-xu,https://signal.nfx.com/investors/xiaoping-bob-xu
xin-shirley-feng,https://signal.nfx.com/investors/xin-shirley-feng
xing-zhang,https://signal.nfx.com/investors/xing-zhang
xinle-su,https://signal.nfx.com/investors/xinle-su
xu-zhang,https://signal.nfx.com/investors/xu-zhang
yacov-nachmanovich,https://signal.nfx.com/investors/yacov-nachmanovich
yael-alroy,https://signal.nfx.com/investors/yael-alroy
yael-barsheshet,https://signal.nfx.com/investors/yael-barsheshet
yahal-zilka,https://signal.nfx.com/investors/yahal-zilka
yahui-stephanie-song,https://signal.nfx.com/investors/yahui-stephanie-song
yahya-mokhtarzada,https://signal.nfx.com/investors/yahya-mokhtarzada
yamini-negi,https://signal.nfx.com/investors/yamini-negi
yanev-suissa,https://signal.nfx.com/investors/yanev-suissa
yannick-roux,https://signal.nfx.com/investors/yannick-roux
yannis-smyrnakis,https://signal.nfx.com/investors/yannis-smyrnakis
yaopeng-xing,https://signal.nfx.com/investors/yaopeng-xing
yash-chopra,https://signal.nfx.com/investors/yash-chopra
yashmi-a,https://signal.nfx.com/investors/yashmi-a
yashoda-clark,https://signal.nfx.com/investors/yashoda-clark
yasin-sebastian-qureshi,https://signal.nfx.com/investors/yasin-sebastian-qureshi
yasmine-morrison,https://signal.nfx.com/investors/yasmine-morrison
yeong-mok-gil,https://signal.nfx.com/investors/yeong-mok-gil
yi-charlie-cao,https://signal.nfx.com/investors/yi-charlie-cao
yi-jean-chow,https://signal.nfx.com/investors/yi-jean-chow
yi-luo,https://signal.nfx.com/investors/yi-luo
yi-sun,https://signal.nfx.com/investors/yi-sun
yichen-jin,https://signal.nfx.com/investors/yichen-jin
yida-gao,https://signal.nfx.com/investors/yida-gao
yilan-ryan-huang,https://signal.nfx.com/investors/yilan-ryan-huang
yinebeb-atel,https://signal.nfx.com/investors/yinebeb-atel
yining-yan,https://signal.nfx.com/investors/yining-yan
yiping-lu,https://signal.nfx.com/investors/yiping-lu
yiran-liu,https://signal.nfx.com/investors/yiran-liu
yoav-intrator,https://signal.nfx.com/investors/yoav-intrator
yochi-slonim,https://signal.nfx.com/investors/yochi-slonim
yoel-waisberg-avayu,https://signal.nfx.com/investors/yoel-waisberg-avayu
yogeshkumar-s,https://signal.nfx.com/investors/yogeshkumar-s
yoh-chie-lu,https://signal.nfx.com/investors/yoh-chie-lu
yoji-kawaguchi,https://signal.nfx.com/investors/yoji-kawaguchi
yolanda-guo,https://signal.nfx.com/investors/yolanda-guo
yonatan-sela,https://signal.nfx.com/investors/yonatan-sela
yong-wang,https://signal.nfx.com/investors/yong-wang
yongli-wang,https://signal.nfx.com/investors/yongli-wang
yonnick-brown,https://signal.nfx.com/investors/yonnick-brown
yoram-harth_2,https://signal.nfx.com/investors/yoram-harth_2
yoran-meijers,https://signal.nfx.com/investors/yoran-meijers
yordanka-ilieva,https://signal.nfx.com/investors/yordanka-ilieva
yoshi-maisami,https://signal.nfx.com/investors/yoshi-maisami
yoshiki-sasaki,https://signal.nfx.com/investors/yoshiki-sasaki
yoshiyuki-oba,https://signal.nfx.com/investors/yoshiyuki-oba
yossi-hasson,https://signal.nfx.com/investors/yossi-hasson
youcef-oudjidane,https://signal.nfx.com/investors/youcef-oudjidane
young-tak-lee,https://signal.nfx.com/investors/young-tak-lee
youngkyun-yk-rha,https://signal.nfx.com/investors/youngkyun-yk-rha
youssef-hanna,https://signal.nfx.com/investors/youssef-hanna
ysbrant-marcelis,https://signal.nfx.com/investors/ysbrant-marcelis
yu-chen,https://signal.nfx.com/investors/yu-chen
yu-cheng,https://signal.nfx.com/investors/yu-cheng
yubo-ruan,https://signal.nfx.com/investors/yubo-ruan
yuchao-xu,https://signal.nfx.com/investors/yuchao-xu
yuda-doron,https://signal.nfx.com/investors/yuda-doron
yue-miao,https://signal.nfx.com/investors/yue-miao
yuichiro-sano,https://signal.nfx.com/investors/yuichiro-sano
yuji-sugimoto,https://signal.nfx.com/investors/yuji-sugimoto
yuji-takei,https://signal.nfx.com/investors/yuji-takei
yuma-mugita,https://signal.nfx.com/investors/yuma-mugita
yunhong-wei,https://signal.nfx.com/investors/yunhong-wei
yunlong-huang,https://signal.nfx.com/investors/yunlong-huang
yurio-ogawa,https://signal.nfx.com/investors/yurio-ogawa
yuriy-dovzhansky,https://signal.nfx.com/investors/yuriy-dovzhansky
yusuf-ozdalga,https://signal.nfx.com/investors/yusuf-ozdalga
yutong-li,https://signal.nfx.com/investors/yutong-li
yuval-ron-ruhama,https://signal.nfx.com/investors/yuval-ron-ruhama
yuval-shachar,https://signal.nfx.com/investors/yuval-shachar
yuval-tal,https://signal.nfx.com/investors/yuval-tal
yvan-cantou,https://signal.nfx.com/investors/yvan-cantou
yy-lai,https://signal.nfx.com/investors/yy-lai
zaahid-khan,https://signal.nfx.com/investors/zaahid-khan
zabreen-khan,https://signal.nfx.com/investors/zabreen-khan
zac-thomas,https://signal.nfx.com/investors/zac-thomas
zach-klein,https://signal.nfx.com/investors/zach-klein
zach-pavlosky,https://signal.nfx.com/investors/zach-pavlosky
zach-tan,https://signal.nfx.com/investors/zach-tan
zach-ware,https://signal.nfx.com/investors/zach-ware
zach-zukowski,https://signal.nfx.com/investors/zach-zukowski
zachary-kushel,https://signal.nfx.com/investors/zachary-kushel
zachary-neff-neff,https://signal.nfx.com/investors/zachary-neff-neff
zack-onisko_2,https://signal.nfx.com/investors/zack-onisko_2
zack-rosen,https://signal.nfx.com/investors/zack-rosen
zack-zaharis,https://signal.nfx.com/investors/zack-zaharis
zaid-rahman,https://signal.nfx.com/investors/zaid-rahman
zak-may,https://signal.nfx.com/investors/zak-may
zander-lurie,https://signal.nfx.com/investors/zander-lurie
zaran-bhagwagar,https://signal.nfx.com/investors/zaran-bhagwagar
zareer-shroff,https://signal.nfx.com/investors/zareer-shroff
zayar-wai-lin,https://signal.nfx.com/investors/zayar-wai-lin
zeev-holtzman,https://signal.nfx.com/investors/zeev-holtzman
zein-dayekh,https://signal.nfx.com/investors/zein-dayekh
